day,Aleppo,Damascus,Damascus Suburbs,Daraa,Deir Ezzor,Hama,Hasakeh,Homs,Idlib,Lattakia,Quneitra,Raqqa,Sweida,Tartous
2011-10-28,1.0,0.0,0.0,2.0,0.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-29,0.0,1.0,1.0,0.0,0.0,6.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0
2011-10-30,1.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
2011-10-31,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-11-01,2.0,2.0,4.0,1.0,0.0,0.0,0.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0
2011-11-02,1.0,0.0,1.0,0.0,1.0,5.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-11-03,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,4.0,2.0,0.0,1.0,0.0,0.0
2011-11-04,1.0,1.0,6.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-11-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-11-06,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-11-07,0.0,0.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-11-08,0.0,0.0,1.0,1.0,0.0,4.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,1.0
2011-11-09,0.0,3.0,0.0,1.0,1.0,6.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0
2011-11-10,1.0,0.0,3.0,2.0,2.0,3.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,1.0
2011-11-11,0.0,1.0,4.0,5.0,1.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-11-12,0.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0
2011-11-13,2.0,2.0,2.0,2.0,0.0,8.0,1.0,10.0,1.0,1.0,0.0,1.0,0.0,1.0
2011-11-14,0.0,0.0,1.0,16.0,0.0,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0
2011-11-15,4.0,0.0,4.0,0.0,0.0,2.0,1.0,10.0,7.0,0.0,0.0,0.0,1.0,0.0
2011-11-16,1.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0
2011-11-17,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0
2011-11-18,1.0,0.0,4.0,4.0,0.0,4.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-11-19,0.0,0.0,0.0,1.0,1.0,4.0,0.0,8.0,6.0,1.0,0.0,1.0,0.0,1.0
2011-11-20,1.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0
2011-11-21,0.0,0.0,0.0,0.0,1.0,5.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,2.0
2011-11-22,2.0,0.0,1.0,6.0,1.0,4.0,0.0,11.0,5.0,1.0,0.0,0.0,0.0,2.0
2011-11-23,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0
2011-11-24,0.0,0.0,0.0,0.0,0.0,3.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,2.0
2011-11-25,1.0,1.0,2.0,0.0,2.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0
2011-11-26,1.0,0.0,2.0,0.0,1.0,7.0,0.0,15.0,1.0,0.0,0.0,0.0,2.0,0.0
2011-11-27,0.0,0.0,11.0,0.0,3.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-11-28,0.0,2.0,0.0,1.0,0.0,12.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,2.0
2011-11-29,0.0,0.0,4.0,0.0,1.0,3.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,2.0
2011-11-30,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0
2011-12-01,2.0,1.0,1.0,0.0,0.0,9.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0
2011-12-02,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,8.0,4.0,0.0,0.0,3.0,0.0
2011-12-03,0.0,0.0,4.0,2.0,0.0,6.0,2.0,8.0,2.0,1.0,0.0,0.0,2.0,1.0
2011-12-04,0.0,0.0,0.0,1.0,1.0,1.0,0.0,21.0,3.0,0.0,0.0,1.0,0.0,1.0
2011-12-05,2.0,0.0,0.0,2.0,0.0,5.0,0.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0
2011-12-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,1.0,0.0,0.0,0.0,1.0
2011-12-07,0.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0
2011-12-08,1.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0
2011-12-09,0.0,0.0,7.0,2.0,0.0,4.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0
2011-12-10,0.0,0.0,3.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0
2011-12-11,3.0,0.0,1.0,4.0,3.0,7.0,0.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0
2011-12-12,0.0,0.0,2.0,2.0,1.0,5.0,3.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0
2011-12-13,0.0,1.0,0.0,2.0,0.0,12.0,0.0,6.0,14.0,2.0,0.0,0.0,0.0,0.0
2011-12-14,0.0,1.0,1.0,2.0,2.0,13.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0
2011-12-15,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0
2011-12-16,0.0,1.0,1.0,2.0,1.0,3.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0
2011-12-17,3.0,0.0,2.0,4.0,4.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0
2011-12-18,1.0,0.0,3.0,0.0,1.0,1.0,1.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0
2011-12-19,0.0,1.0,1.0,11.0,2.0,3.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0
2011-12-20,2.0,1.0,4.0,0.0,2.0,4.0,0.0,13.0,50.0,2.0,0.0,0.0,0.0,1.0
2011-12-21,0.0,0.0,0.0,6.0,0.0,2.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0
2011-12-22,1.0,0.0,2.0,0.0,0.0,3.0,1.0,13.0,5.0,2.0,1.0,0.0,0.0,0.0
2011-12-23,3.0,6.0,4.0,4.0,0.0,13.0,0.0,16.0,6.0,4.0,0.0,0.0,7.0,4.0
2011-12-24,1.0,0.0,1.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,2.0
2011-12-25,1.0,0.0,3.0,0.0,5.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-12-26,0.0,0.0,1.0,1.0,0.0,7.0,0.0,25.0,2.0,1.0,0.0,0.0,1.0,1.0
2011-12-27,1.0,1.0,7.0,2.0,0.0,6.0,1.0,11.0,3.0,2.0,0.0,0.0,1.0,1.0
2011-12-28,4.0,0.0,2.0,2.0,1.0,3.0,0.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0
2011-12-29,2.0,0.0,7.0,1.0,0.0,6.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,2.0
2011-12-30,0.0,1.0,3.0,4.0,1.0,9.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0
2011-12-31,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0
2012-01-01,0.0,0.0,3.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02,2.0,1.0,5.0,0.0,0.0,5.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,2.0
2012-01-03,3.0,1.0,1.0,1.0,0.0,6.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0
2012-01-04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,2.0,1.0,0.0,0.0,0.0,1.0
2012-01-05,0.0,1.0,3.0,4.0,6.0,1.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0
2012-01-06,2.0,0.0,7.0,1.0,0.0,8.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0
2012-01-07,2.0,0.0,3.0,0.0,0.0,1.0,0.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0
2012-01-08,2.0,1.0,1.0,2.0,3.0,2.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0
2012-01-09,0.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0
2012-01-10,1.0,0.0,1.0,0.0,14.0,3.0,3.0,16.0,3.0,1.0,0.0,0.0,0.0,1.0
2012-01-11,0.0,0.0,1.0,0.0,1.0,7.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0
2012-01-12,2.0,0.0,1.0,0.0,4.0,3.0,1.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0
2012-01-13,3.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
2012-01-14,2.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0
2012-01-15,0.0,2.0,1.0,2.0,0.0,2.0,1.0,11.0,6.0,0.0,1.0,0.0,0.0,0.0
2012-01-16,1.0,0.0,4.0,0.0,1.0,0.0,0.0,7.0,1.0,2.0,1.0,1.0,0.0,0.0
2012-01-17,1.0,1.0,3.0,1.0,0.0,3.0,1.0,15.0,5.0,1.0,1.0,0.0,0.0,0.0
2012-01-18,3.0,0.0,1.0,1.0,1.0,2.0,1.0,10.0,6.0,1.0,3.0,0.0,2.0,0.0
2012-01-19,0.0,1.0,6.0,0.0,4.0,6.0,1.0,7.0,6.0,2.0,1.0,0.0,1.0,0.0
2012-01-20,0.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
2012-01-21,3.0,0.0,7.0,1.0,1.0,3.0,0.0,2.0,17.0,4.0,0.0,1.0,0.0,0.0
2012-01-22,1.0,0.0,3.0,0.0,1.0,6.0,1.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0
2012-01-23,1.0,1.0,1.0,2.0,1.0,3.0,0.0,9.0,6.0,3.0,0.0,2.0,0.0,1.0
2012-01-24,0.0,2.0,2.0,1.0,1.0,7.0,0.0,34.0,2.0,2.0,0.0,1.0,2.0,0.0
2012-01-25,1.0,0.0,2.0,3.0,0.0,4.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,3.0
2012-01-26,1.0,2.0,25.0,3.0,1.0,9.0,1.0,19.0,1.0,3.0,1.0,0.0,2.0,2.0
2012-01-27,9.0,1.0,5.0,7.0,0.0,2.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0
2012-01-28,3.0,3.0,9.0,7.0,1.0,9.0,1.0,12.0,3.0,3.0,1.0,0.0,0.0,2.0
2012-01-29,6.0,4.0,21.0,3.0,3.0,11.0,0.0,12.0,5.0,3.0,0.0,0.0,2.0,0.0
2012-01-30,2.0,1.0,8.0,6.0,0.0,5.0,0.0,39.0,1.0,4.0,0.0,1.0,1.0,1.0
2012-01-31,4.0,2.0,2.0,1.0,1.0,5.0,1.0,12.0,9.0,1.0,0.0,0.0,0.0,1.0
2012-02-01,2.0,0.0,17.0,7.0,0.0,6.0,2.0,20.0,3.0,1.0,2.0,1.0,0.0,1.0
2012-02-02,2.0,0.0,3.0,3.0,0.0,2.0,1.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0
2012-02-03,3.0,0.0,6.0,0.0,1.0,4.0,0.0,9.0,5.0,2.0,0.0,0.0,1.0,0.0
2012-02-04,2.0,1.0,8.0,3.0,0.0,3.0,1.0,125.0,10.0,3.0,0.0,0.0,0.0,6.0
2012-02-05,1.0,1.0,7.0,2.0,2.0,5.0,2.0,30.0,7.0,4.0,0.0,0.0,3.0,0.0
2012-02-06,6.0,5.0,8.0,0.0,0.0,3.0,0.0,35.0,11.0,2.0,0.0,0.0,1.0,1.0
2012-02-07,8.0,0.0,5.0,4.0,2.0,1.0,1.0,43.0,5.0,7.0,0.0,0.0,1.0,3.0
2012-02-08,7.0,1.0,5.0,3.0,5.0,0.0,1.0,52.0,3.0,3.0,1.0,2.0,0.0,2.0
2012-02-09,3.0,1.0,17.0,4.0,9.0,4.0,0.0,18.0,8.0,4.0,0.0,2.0,1.0,2.0
2012-02-10,9.0,3.0,19.0,9.0,3.0,9.0,3.0,28.0,8.0,5.0,0.0,1.0,3.0,0.0
2012-02-11,2.0,1.0,3.0,14.0,2.0,4.0,3.0,17.0,4.0,6.0,0.0,1.0,2.0,1.0
2012-02-12,0.0,0.0,1.0,7.0,0.0,4.0,1.0,6.0,7.0,3.0,0.0,0.0,0.0,0.0
2012-02-13,5.0,0.0,6.0,2.0,1.0,4.0,0.0,10.0,8.0,1.0,0.0,0.0,0.0,1.0
2012-02-14,7.0,2.0,1.0,4.0,7.0,5.0,1.0,11.0,2.0,3.0,0.0,1.0,0.0,1.0
2012-02-15,3.0,3.0,4.0,8.0,1.0,7.0,1.0,5.0,9.0,2.0,1.0,0.0,0.0,0.0
2012-02-16,1.0,0.0,2.0,2.0,4.0,10.0,0.0,2.0,18.0,2.0,0.0,1.0,0.0,4.0
2012-02-17,5.0,1.0,1.0,3.0,3.0,3.0,1.0,15.0,2.0,3.0,0.0,0.0,1.0,0.0
2012-02-18,3.0,2.0,1.0,3.0,0.0,3.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,1.0
2012-02-19,3.0,0.0,1.0,0.0,0.0,4.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0
2012-02-20,2.0,0.0,0.0,0.0,0.0,6.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0
2012-02-21,2.0,0.0,2.0,0.0,2.0,3.0,1.0,30.0,26.0,0.0,0.0,0.0,0.0,1.0
2012-02-22,4.0,0.0,3.0,1.0,1.0,10.0,2.0,13.0,10.0,4.0,0.0,2.0,2.0,2.0
2012-02-23,7.0,0.0,0.0,5.0,8.0,18.0,2.0,8.0,34.0,2.0,4.0,1.0,0.0,4.0
2012-02-24,8.0,0.0,0.0,4.0,1.0,16.0,7.0,29.0,6.0,4.0,0.0,1.0,0.0,0.0
2012-02-25,7.0,1.0,0.0,11.0,0.0,15.0,3.0,28.0,14.0,2.0,1.0,0.0,0.0,0.0
2012-02-26,2.0,6.0,5.0,8.0,1.0,3.0,0.0,16.0,8.0,5.0,0.0,0.0,0.0,1.0
2012-02-27,11.0,1.0,5.0,1.0,1.0,6.0,0.0,26.0,11.0,1.0,0.0,1.0,0.0,2.0
2012-02-28,8.0,0.0,1.0,3.0,2.0,5.0,0.0,19.0,6.0,1.0,0.0,1.0,1.0,1.0
2012-02-29,0.0,1.0,4.0,2.0,5.0,4.0,0.0,12.0,3.0,0.0,0.0,0.0,1.0,0.0
2012-03-01,1.0,0.0,2.0,1.0,1.0,7.0,0.0,26.0,1.0,3.0,5.0,0.0,0.0,0.0
2012-03-02,5.0,1.0,3.0,1.0,9.0,9.0,0.0,14.0,4.0,1.0,0.0,0.0,0.0,1.0
2012-03-03,6.0,1.0,11.0,3.0,1.0,3.0,1.0,8.0,12.0,5.0,0.0,1.0,0.0,1.0
2012-03-04,2.0,2.0,10.0,3.0,1.0,8.0,0.0,17.0,7.0,1.0,1.0,0.0,1.0,1.0
2012-03-05,4.0,1.0,1.0,0.0,1.0,2.0,0.0,15.0,3.0,2.0,0.0,0.0,0.0,0.0
2012-03-06,0.0,3.0,0.0,5.0,1.0,2.0,0.0,15.0,4.0,3.0,0.0,0.0,0.0,1.0
2012-03-07,3.0,0.0,1.0,5.0,1.0,1.0,1.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0
2012-03-08,2.0,0.0,3.0,2.0,4.0,2.0,0.0,38.0,3.0,0.0,0.0,0.0,1.0,0.0
2012-03-09,2.0,1.0,2.0,2.0,1.0,5.0,0.0,23.0,14.0,1.0,1.0,0.0,0.0,1.0
2012-03-10,3.0,0.0,13.0,2.0,1.0,2.0,1.0,9.0,42.0,1.0,0.0,0.0,0.0,2.0
2012-03-11,11.0,1.0,4.0,1.0,0.0,7.0,0.0,63.0,23.0,3.0,1.0,1.0,0.0,3.0
2012-03-12,1.0,1.0,2.0,4.0,0.0,5.0,0.0,16.0,12.0,1.0,2.0,2.0,0.0,4.0
2012-03-13,2.0,0.0,4.0,2.0,0.0,7.0,1.0,13.0,9.0,3.0,0.0,0.0,0.0,1.0
2012-03-14,5.0,1.0,2.0,14.0,0.0,10.0,1.0,7.0,33.0,3.0,0.0,0.0,0.0,0.0
2012-03-15,3.0,0.0,6.0,5.0,2.0,5.0,1.0,6.0,29.0,2.0,0.0,1.0,0.0,0.0
2012-03-16,0.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,2.0,0.0,0.0,9.0,0.0,0.0
2012-03-17,1.0,3.0,0.0,1.0,1.0,1.0,1.0,7.0,4.0,2.0,0.0,5.0,0.0,4.0
2012-03-18,4.0,2.0,2.0,1.0,17.0,4.0,0.0,6.0,12.0,2.0,1.0,0.0,2.0,1.0
2012-03-19,4.0,0.0,4.0,2.0,5.0,3.0,1.0,7.0,2.0,2.0,2.0,1.0,0.0,2.0
2012-03-20,5.0,0.0,4.0,0.0,1.0,6.0,1.0,24.0,8.0,4.0,0.0,2.0,0.0,0.0
2012-03-21,1.0,0.0,1.0,7.0,1.0,16.0,1.0,38.0,3.0,1.0,0.0,0.0,0.0,1.0
2012-03-22,4.0,0.0,3.0,3.0,0.0,7.0,1.0,24.0,23.0,2.0,0.0,1.0,0.0,1.0
2012-03-23,4.0,1.0,1.0,1.0,1.0,4.0,2.0,13.0,8.0,1.0,0.0,1.0,0.0,3.0
2012-03-24,2.0,0.0,2.0,3.0,0.0,2.0,1.0,23.0,17.0,0.0,0.0,2.0,0.0,0.0
2012-03-25,3.0,0.0,4.0,6.0,0.0,6.0,0.0,11.0,9.0,1.0,0.0,0.0,0.0,1.0
2012-03-26,2.0,0.0,6.0,3.0,1.0,2.0,1.0,27.0,4.0,3.0,0.0,1.0,0.0,0.0
2012-03-27,2.0,2.0,3.0,0.0,3.0,11.0,0.0,14.0,13.0,1.0,0.0,0.0,0.0,0.0
2012-03-28,3.0,2.0,0.0,4.0,4.0,5.0,0.0,9.0,8.0,2.0,0.0,0.0,2.0,0.0
2012-03-29,3.0,0.0,5.0,1.0,3.0,3.0,0.0,17.0,10.0,1.0,0.0,0.0,0.0,0.0
2012-03-30,3.0,2.0,1.0,8.0,9.0,7.0,1.0,11.0,11.0,2.0,0.0,1.0,0.0,0.0
2012-03-31,1.0,2.0,1.0,15.0,0.0,2.0,1.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,3.0,0.0,2.0,9.0,5.0,7.0,2.0,13.0,15.0,4.0,0.0,0.0,0.0,2.0
2012-04-02,8.0,2.0,1.0,0.0,0.0,8.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,1.0
2012-04-03,4.0,1.0,1.0,8.0,1.0,10.0,2.0,15.0,19.0,3.0,0.0,2.0,1.0,0.0
2012-04-04,6.0,2.0,7.0,0.0,0.0,2.0,0.0,22.0,40.0,2.0,0.0,1.0,0.0,2.0
2012-04-05,4.0,0.0,5.0,0.0,1.0,11.0,0.0,26.0,12.0,1.0,0.0,0.0,0.0,1.0
2012-04-06,4.0,0.0,4.0,1.0,2.0,6.0,0.0,20.0,3.0,1.0,0.0,1.0,0.0,1.0
2012-04-07,9.0,0.0,1.0,1.0,0.0,39.0,0.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0
2012-04-08,4.0,2.0,10.0,1.0,1.0,9.0,0.0,33.0,16.0,3.0,0.0,0.0,4.0,2.0
2012-04-09,13.0,2.0,3.0,0.0,5.0,15.0,1.0,44.0,19.0,2.0,0.0,0.0,0.0,0.0
2012-04-10,2.0,0.0,1.0,4.0,1.0,10.0,0.0,51.0,9.0,0.0,0.0,1.0,0.0,1.0
2012-04-11,2.0,0.0,6.0,7.0,3.0,5.0,1.0,34.0,2.0,2.0,0.0,1.0,0.0,1.0
2012-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0
2012-04-13,3.0,1.0,2.0,1.0,2.0,3.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,2.0
2012-04-14,4.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0
2012-04-15,2.0,1.0,2.0,0.0,0.0,2.0,2.0,20.0,1.0,1.0,0.0,1.0,2.0,0.0
2012-04-16,3.0,0.0,0.0,4.0,0.0,6.0,2.0,8.0,20.0,0.0,0.0,0.0,1.0,1.0
2012-04-17,6.0,1.0,2.0,3.0,0.0,4.0,1.0,21.0,30.0,1.0,0.0,0.0,1.0,0.0
2012-04-18,1.0,1.0,2.0,4.0,3.0,3.0,1.0,25.0,2.0,1.0,0.0,1.0,0.0,0.0
2012-04-19,3.0,1.0,3.0,2.0,2.0,5.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0
2012-04-20,7.0,3.0,5.0,3.0,2.0,4.0,0.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0
2012-04-21,6.0,1.0,5.0,1.0,3.0,1.0,0.0,28.0,1.0,0.0,0.0,1.0,0.0,0.0
2012-04-22,3.0,1.0,3.0,5.0,1.0,0.0,1.0,19.0,4.0,1.0,0.0,0.0,0.0,0.0
2012-04-23,3.0,1.0,1.0,2.0,2.0,39.0,0.0,8.0,11.0,1.0,0.0,0.0,0.0,0.0
2012-04-24,2.0,1.0,6.0,1.0,2.0,1.0,0.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0
2012-04-25,3.0,1.0,4.0,6.0,5.0,22.0,0.0,12.0,2.0,2.0,1.0,0.0,0.0,1.0
2012-04-26,1.0,0.0,4.0,0.0,9.0,1.0,1.0,13.0,1.0,2.0,0.0,0.0,1.0,0.0
2012-04-27,4.0,2.0,1.0,0.0,2.0,3.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,2.0
2012-04-28,4.0,1.0,12.0,1.0,1.0,4.0,1.0,7.0,8.0,5.0,0.0,2.0,0.0,4.0
2012-04-29,1.0,1.0,7.0,5.0,2.0,4.0,0.0,7.0,6.0,1.0,0.0,0.0,1.0,1.0
2012-04-30,1.0,1.0,3.0,2.0,3.0,3.0,1.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0
2012-05-01,2.0,3.0,3.0,1.0,3.0,9.0,1.0,12.0,11.0,1.0,1.0,0.0,0.0,0.0
2012-05-02,4.0,1.0,3.0,1.0,2.0,8.0,2.0,5.0,2.0,3.0,0.0,0.0,0.0,2.0
2012-05-03,1.0,2.0,4.0,3.0,2.0,6.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0
2012-05-04,4.0,5.0,3.0,3.0,4.0,4.0,0.0,39.0,7.0,2.0,0.0,1.0,1.0,0.0
2012-05-05,5.0,6.0,0.0,1.0,2.0,2.0,0.0,11.0,4.0,1.0,0.0,0.0,0.0,2.0
2012-05-06,2.0,0.0,3.0,1.0,0.0,2.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0
2012-05-07,0.0,0.0,3.0,1.0,5.0,6.0,1.0,12.0,3.0,0.0,0.0,0.0,0.0,1.0
2012-05-08,3.0,1.0,0.0,2.0,0.0,2.0,0.0,8.0,5.0,1.0,0.0,0.0,0.0,2.0
2012-05-09,1.0,0.0,3.0,0.0,0.0,3.0,0.0,8.0,5.0,0.0,0.0,1.0,1.0,1.0
2012-05-10,7.0,9.0,13.0,2.0,0.0,3.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0
2012-05-11,1.0,0.0,4.0,2.0,1.0,5.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2012-05-12,5.0,0.0,5.0,2.0,4.0,10.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,1.0
2012-05-13,3.0,0.0,5.0,3.0,6.0,10.0,0.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0
2012-05-14,3.0,0.0,3.0,2.0,3.0,4.0,0.0,10.0,3.0,5.0,0.0,0.0,0.0,1.0
2012-05-15,6.0,0.0,6.0,2.0,6.0,5.0,1.0,30.0,20.0,1.0,0.0,1.0,1.0,4.0
2012-05-16,3.0,1.0,9.0,4.0,2.0,2.0,1.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0
2012-05-17,4.0,1.0,9.0,4.0,0.0,2.0,0.0,8.0,3.0,1.0,0.0,1.0,1.0,0.0
2012-05-18,1.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0
2012-05-19,8.0,2.0,5.0,1.0,2.0,3.0,0.0,4.0,5.0,1.0,0.0,0.0,1.0,1.0
2012-05-20,3.0,2.0,3.0,1.0,3.0,32.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,2.0
2012-05-21,4.0,0.0,2.0,4.0,1.0,8.0,2.0,11.0,2.0,2.0,0.0,1.0,2.0,3.0
2012-05-22,2.0,0.0,5.0,5.0,1.0,2.0,4.0,4.0,2.0,3.0,0.0,1.0,0.0,1.0
2012-05-23,7.0,4.0,7.0,5.0,4.0,3.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0
2012-05-24,3.0,1.0,4.0,2.0,2.0,7.0,1.0,9.0,6.0,5.0,2.0,0.0,1.0,1.0
2012-05-25,11.0,2.0,2.0,5.0,2.0,19.0,0.0,81.0,0.0,1.0,0.0,0.0,1.0,1.0
2012-05-26,3.0,3.0,3.0,3.0,1.0,3.0,2.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0
2012-05-27,6.0,4.0,7.0,2.0,0.0,34.0,1.0,11.0,5.0,2.0,0.0,0.0,0.0,1.0
2012-05-28,5.0,2.0,1.0,7.0,6.0,11.0,3.0,17.0,3.0,3.0,0.0,1.0,0.0,3.0
2012-05-29,10.0,1.0,10.0,6.0,12.0,7.0,4.0,25.0,3.0,4.0,0.0,0.0,0.0,2.0
2012-05-30,6.0,0.0,8.0,7.0,1.0,5.0,1.0,14.0,3.0,6.0,0.0,0.0,0.0,3.0
2012-05-31,6.0,2.0,14.0,2.0,1.0,3.0,2.0,27.0,0.0,3.0,0.0,2.0,0.0,3.0
2012-06-01,5.0,1.0,8.0,4.0,1.0,3.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,1.0
2012-06-02,6.0,0.0,6.0,1.0,1.0,6.0,2.0,10.0,3.0,2.0,2.0,1.0,0.0,2.0
2012-06-03,5.0,2.0,16.0,5.0,1.0,9.0,0.0,10.0,6.0,7.0,1.0,0.0,1.0,1.0
